Name,UMAP 1,UMAP 2
output/mlm_4_sim_cse_1/model,1.5588287,2.8484492
output/mlm_4_sim_cse_1/model,0.8727892,2.9490616
output/mlm_4_sim_cse_1/model,2.0465114,2.8692014
output/mlm_4_sim_cse_1/model,1.44472,3.059791
output/mlm_4_sim_cse_1/model,1.0231066,1.631234
output/mlm_4_sim_cse_1/model,1.1143087,1.859573
output/mlm_4_sim_cse_1/model,-0.54603696,2.9926064
output/mlm_4_sim_cse_1/model,0.08422605,1.9059695
output/mlm_4_sim_cse_1/model,0.79045117,-0.27029043
output/mlm_4_sim_cse_1/model,0.025789192,1.6896878
output/mlm_4_sim_cse_1/model,1.2755349,3.2461033
output/mlm_4_sim_cse_1/model,1.6303568,2.3136563
output/mlm_4_sim_cse_1/model,1.1177083,0.6106847
output/mlm_4_sim_cse_1/model,0.7985597,2.260286
output/mlm_4_sim_cse_1/model,1.0299083,3.0667992
output/mlm_4_sim_cse_1/model,-0.45847318,3.2412686
output/mlm_4_sim_cse_1/model,1.1690594,1.7500876
output/mlm_4_sim_cse_1/model,0.6149632,1.5917693
output/mlm_4_sim_cse_1/model,1.6479574,0.9221674
output/mlm_4_sim_cse_1/model,0.9437057,0.95831335
output/mlm_4_sim_cse_1/model,0.5674102,2.853477
output/mlm_4_sim_cse_1/model,-0.04980277,3.076602
output/mlm_4_sim_cse_1/model,0.9246947,2.0430133
output/mlm_4_sim_cse_1/model,0.7553805,3.3182566
output/mlm_4_sim_cse_1/model,-0.7595972,3.329015
output/mlm_4_sim_cse_1/model,0.741511,2.0390291
output/mlm_4_sim_cse_1/model,0.32070836,2.2095747
output/mlm_4_sim_cse_1/model,0.44931138,1.9701072
output/mlm_4_sim_cse_1/model,1.4895314,2.7946472
output/mlm_4_sim_cse_1/model,1.1295441,0.7305208
output/mlm_4_sim_cse_1/model,0.4979853,0.24071978
output/mlm_4_sim_cse_1/model,1.1196035,2.6066327
output/mlm_4_sim_cse_1/model,0.5642948,1.1707078
output/mlm_4_sim_cse_1/model,0.79521966,2.325491
output/mlm_4_sim_cse_1/model,-0.29647243,3.4239013
output/mlm_4_sim_cse_1/model,0.7331187,3.0544326
output/mlm_4_sim_cse_1/model,-0.032573212,2.566108
output/mlm_4_sim_cse_1/model,0.74827373,0.04088562
output/mlm_4_sim_cse_1/model,0.5134572,1.87503
output/mlm_4_sim_cse_1/model,0.9418643,2.1343083
output/mlm_4_sim_cse_1/model,0.24025966,3.0135224
output/mlm_4_sim_cse_1/model,1.0131809,-0.34628916
output/mlm_4_sim_cse_1/model,-0.23083995,3.4993517
output/mlm_4_sim_cse_1/model,0.72675025,1.4368469
output/mlm_4_sim_cse_1/model,0.44746864,-0.16311847
output/mlm_4_sim_cse_1/model,-0.33510217,2.071465
output/mlm_4_sim_cse_1/model,0.13516004,2.4792805
output/mlm_4_sim_cse_1/model,0.31961796,-0.43281952
output/mlm_4_sim_cse_1/model,0.3891074,-0.20871651
output/mlm_4_sim_cse_1/model,1.2632843,2.6870325
output/mlm_4_sim_cse_1/model,-0.34898546,3.4221127
output/mlm_4_sim_cse_1/model,0.88506913,2.3326535
output/mlm_4_sim_cse_1/model,0.87292075,2.1374319
output/mlm_4_sim_cse_1/model,0.7346596,2.7169046
output/mlm_4_sim_cse_1/model,0.682013,2.524393
output/mlm_4_sim_cse_1/model,1.0146009,2.1426606
output/mlm_4_sim_cse_1/model,1.300921,3.2506988
output/mlm_4_sim_cse_1/model,0.27130976,1.9369464
output/mlm_4_sim_cse_1/model,0.74033207,1.623413
output/mlm_4_sim_cse_1/model,0.88634264,2.2803586
output/mlm_4_sim_cse_1/model,0.56711435,2.4349144
output/mlm_4_sim_cse_1/model,-0.053921044,1.6855762
output/mlm_4_sim_cse_1/model,-0.2691161,2.04322
output/mlm_4_sim_cse_1/model,0.5688138,3.0701852
output/mlm_4_sim_cse_1/model,1.0900725,2.1012416
output/mlm_4_sim_cse_1/model,0.3857427,0.2904184
output/mlm_4_sim_cse_1/model,0.5850508,1.2881582
output/mlm_4_sim_cse_1/model,1.5983695,0.8498022
output/mlm_4_sim_cse_1/model,0.73672575,0.4289007
output/mlm_4_sim_cse_1/model,1.0387856,2.5144942
output/mlm_4_sim_cse_1/model,1.3560042,-0.22646688
output/mlm_4_sim_cse_1/model,1.0666163,0.9093168
output/mlm_4_sim_cse_1/model,-2.2043786,1.7283391
output/mlm_4_sim_cse_1/model,0.7427091,1.846409
output/mlm_4_sim_cse_1/model,0.9969131,2.3414485
output/mlm_4_sim_cse_1/model,1.135776,2.5342803
output/mlm_4_sim_cse_1/model,1.0102739,2.7510207
output/mlm_4_sim_cse_1/model,0.7598161,3.0317893
output/mlm_4_sim_cse_1/model,-0.023934947,2.8782399
output/mlm_4_sim_cse_1/model,0.52967876,-0.23962475
output/mlm_4_sim_cse_1/model,-0.2876863,3.426214
output/mlm_4_sim_cse_1/model,0.9249627,2.1846168
output/mlm_4_sim_cse_1/model,0.4925025,-0.05005782
output/mlm_4_sim_cse_1/model,0.041167866,1.9667379
output/mlm_4_sim_cse_1/model,0.33082297,2.4054635
output/mlm_4_sim_cse_1/model,1.0295091,2.2560318
output/mlm_4_sim_cse_1/model,0.44019192,0.30022594
output/mlm_4_sim_cse_1/model,-0.20265958,2.375956
output/mlm_4_sim_cse_1/model,-0.06994462,2.537442
output/mlm_4_sim_cse_1/model,0.36537558,1.3390822
output/mlm_4_sim_cse_1/model,0.4084154,1.8646843
output/mlm_4_sim_cse_1/model,0.75662357,2.260114
output/mlm_4_sim_cse_1/model,-0.12433543,3.999269
output/mlm_4_sim_cse_1/model,0.8047577,0.47913808
output/mlm_4_sim_cse_1/model,0.46769458,1.6891279
output/mlm_4_sim_cse_1/model,0.2226091,2.6651251
output/mlm_4_sim_cse_1/model,0.97982967,1.6507723
output/mlm_4_sim_cse_1/model,0.28290647,1.4342912
output/mlm_4_sim_cse_1/model,0.4599377,2.7127035
output/mlm_4_sim_cse_1/model,0.79629695,-0.25747257
output/mlm_4_sim_cse_1/model,0.08457859,1.5214635
output/mlm_4_sim_cse_1/model,0.30973125,-0.45557976
output/mlm_4_sim_cse_1/model,0.30075482,-0.25735858
output/mlm_4_sim_cse_1/model,0.58105683,0.013332951
output/mlm_4_sim_cse_1/model,-2.126044,1.7369518
output/mlm_4_sim_cse_1/model,0.64720035,2.7373924
output/mlm_4_sim_cse_1/model,0.48922092,0.3804129
output/mlm_4_sim_cse_1/model,0.48771232,2.6404607
output/mlm_4_sim_cse_1/model,0.6269162,1.902241
output/mlm_4_sim_cse_1/model,0.4248285,0.18124181
output/mlm_4_sim_cse_1/model,1.3817137,-0.24978425
output/mlm_4_sim_cse_1/model,0.69312876,2.5644023
output/mlm_4_sim_cse_1/model,-0.22224236,2.200095
output/mlm_4_sim_cse_1/model,1.2928916,2.5868356
output/mlm_4_sim_cse_1/model,0.35411426,-0.5478035
output/mlm_4_sim_cse_1/model,-0.33372653,2.8556128
output/mlm_4_sim_cse_1/model,0.6001761,1.9312104
output/mlm_4_sim_cse_1/model,0.43606043,1.1049384
output/mlm_4_sim_cse_1/model,1.3254517,1.6604356
output/mlm_4_sim_cse_1/model,0.6628224,3.1129644
output/mlm_4_sim_cse_1/model,1.3217111,2.6616335
output/mlm_4_sim_cse_1/model,0.33946106,-0.5345555
output/mlm_4_sim_cse_1/model,1.3792056,-0.2272041
output/mlm_4_sim_cse_1/model,1.0465237,2.3417766
output/mlm_4_sim_cse_1/model,0.75780374,-0.24240471
output/mlm_4_sim_cse_1/model,0.8148768,3.362368
output/mlm_4_sim_cse_1/model,0.20527418,2.1320362
output/mlm_4_sim_cse_1/model,-0.58089066,3.9754813
output/mlm_4_sim_cse_1/model,-0.61460876,3.3884516
output/mlm_4_sim_cse_1/model,1.1894659,1.2786169
output/mlm_4_sim_cse_1/model,1.6476243,0.96309125
output/mlm_4_sim_cse_1/model,0.73308253,-0.1894037
output/mlm_4_sim_cse_1/model,-0.038642295,0.7212616
output/mlm_4_sim_cse_1/model,0.3171555,-0.5021159
output/mlm_4_sim_cse_1/model,0.50659853,2.391683
output/mlm_4_sim_cse_1/model,1.159686,2.5625925
output/mlm_4_sim_cse_1/model,0.77372235,2.5919242
output/mlm_4_sim_cse_1/model,1.3452247,-0.1696192
output/mlm_4_sim_cse_1/model,0.3607541,-0.43556777
output/mlm_4_sim_cse_1/model,0.29400766,2.323669
output/mlm_4_sim_cse_1/model,0.5739572,0.05213948
output/mlm_4_sim_cse_1/model,0.77298385,1.1155875
output/mlm_4_sim_cse_1/model,-0.09685814,2.1249151
output/mlm_4_sim_cse_1/model,0.0898442,2.882771
output/mlm_4_sim_cse_1/model,3.450821,1.7134993
output/mlm_4_sim_cse_1/model,0.11571302,2.0450535
output/mlm_4_sim_cse_1/model,0.5290392,2.6968524
output/mlm_4_sim_cse_1/model,-0.35027966,3.100334
output/mlm_4_sim_cse_1/model,0.7152768,-0.35955048
output/mlm_4_sim_cse_1/model,0.48923916,0.16712339
output/mlm_4_sim_cse_1/model,0.023800218,3.1128895
output/mlm_4_sim_cse_1/model,1.6700515,0.9011174
output/mlm_4_sim_cse_1/model,0.12524965,2.6352954
output/mlm_4_sim_cse_1/model,0.1869034,1.566245
output/mlm_4_sim_cse_1/model,0.44508952,2.6468697
output/mlm_4_sim_cse_1/model,-0.64481276,2.433194
output/mlm_4_sim_cse_1/model,0.12766817,2.9448278
output/mlm_4_sim_cse_1/model,0.26640722,2.0974617
output/mlm_4_sim_cse_1/model,0.87981164,1.2382984
output/mlm_4_sim_cse_1/model,1.2714487,1.7652284
output/mlm_4_sim_cse_1/model,-1.0692126,3.1180072
output/mlm_4_sim_cse_1/model,1.0074731,2.5512793
output/mlm_4_sim_cse_1/model,0.34488884,2.6089091
output/mlm_4_sim_cse_1/model,1.0913575,-0.28607598
output/mlm_4_sim_cse_1/model,0.9750931,1.0970064
output/mlm_4_sim_cse_1/model,-0.08364998,2.5264895
output/mlm_4_sim_cse_1/model,0.1891429,1.3745087
output/mlm_4_sim_cse_1/model,0.47352827,0.42292023
output/mlm_4_sim_cse_1/model,0.8348303,-0.250008
output/mlm_4_sim_cse_1/model,0.6027142,-0.46882498
output/mlm_4_sim_cse_1/model,0.2405254,2.3401809
output/mlm_4_sim_cse_1/model,1.0899204,-0.23808558
output/mlm_4_sim_cse_1/model,0.16669263,2.5243208
output/mlm_4_sim_cse_1/model,0.5379344,1.5071286
output/mlm_4_sim_cse_1/model,2.3003387,2.341604
output/mlm_4_sim_cse_1/model,-0.20500879,2.2487946
output/mlm_4_sim_cse_1/model,0.91896415,2.7403245
output/mlm_4_sim_cse_1/model,-0.18176433,2.8559656
output/mlm_4_sim_cse_1/model,0.56831884,0.4829726
output/mlm_4_sim_cse_1/model,-0.37492976,3.0198705
output/mlm_4_sim_cse_1/model,1.1380103,-0.22009203
output/mlm_4_sim_cse_1/model,0.45223686,0.18447821
output/mlm_4_sim_cse_1/model,0.3229722,-0.3513904
output/mlm_4_sim_cse_1/model,0.840199,1.6475075
output/mlm_4_sim_cse_1/model,-0.5118514,3.2992246
output/mlm_4_sim_cse_1/model,1.3713552,1.0209578
output/mlm_4_sim_cse_1/model,0.6893986,2.2744348
output/mlm_4_sim_cse_1/model,1.130747,2.561725
output/mlm_4_sim_cse_1/model,0.5761087,2.6093333
output/mlm_4_sim_cse_1/model,0.47560742,0.6098599
output/mlm_4_sim_cse_1/model,-0.44169322,3.3607388
output/mlm_4_sim_cse_1/model,-0.44316328,3.200734
output/mlm_4_sim_cse_1/model,1.5703557,1.8538326
output/mlm_4_sim_cse_1/model,0.40130493,0.7911826
output/mlm_4_sim_cse_1/model,0.18859369,1.7491466
output/mlm_4_sim_cse_1/model,0.2889739,-0.45548058
output/mlm_4_sim_cse_1/model,0.41353124,1.7189187
output/mlm_4_sim_cse_1/model,0.41262,0.10992066
output/mlm_4_sim_cse_1/model,1.1590129,1.4862981
output/mlm_4_sim_cse_1/model,0.77577657,2.8134556
output/mlm_4_sim_cse_1/model,0.77542317,2.4375093
output/mlm_4_sim_cse_1/model,0.4717571,1.1127795
output/mlm_4_sim_cse_1/model,0.2932422,0.6885873
output/mlm_4_sim_cse_1/model,0.73373574,2.2346382
output/mlm_4_sim_cse_1/model,0.5543831,0.51634526
output/mlm_4_sim_cse_1/model,0.5682835,0.11149845
output/mlm_4_sim_cse_1/model,0.8673833,2.1439695
output/mlm_4_sim_cse_1/model,0.32549077,3.4050252
output/mlm_4_sim_cse_1/model,0.2772191,1.8308014
output/mlm_4_sim_cse_1/model,-0.13627575,2.1448119
output/mlm_4_sim_cse_1/model,-0.45765853,3.2785087
output/mlm_4_sim_cse_1/model,1.0771796,1.4324598
output/mlm_4_sim_cse_1/model,-0.021463513,1.9643278
output/mlm_4_sim_cse_1/model,0.37256628,1.3386383
output/mlm_4_sim_cse_1/model,0.6192031,1.0761456
output/mlm_4_sim_cse_1/model,0.51741683,2.1522577
output/mlm_4_sim_cse_1/model,1.1906971,2.408453
output/mlm_4_sim_cse_1/model,1.3317444,2.5975385
output/mlm_4_sim_cse_1/model,0.4909959,2.2355466
output/mlm_4_sim_cse_1/model,0.93799055,1.3317189
output/mlm_4_sim_cse_1/model,0.52261204,1.9562564
output/mlm_4_sim_cse_1/model,0.5759425,2.6738627
output/mlm_4_sim_cse_1/model,-0.28434172,2.1557708
output/mlm_4_sim_cse_1/model,0.8350076,2.399409
output/mlm_4_sim_cse_1/model,-0.12631987,1.6983114
output/mlm_4_sim_cse_1/model,0.9039493,0.7734354
output/mlm_4_sim_cse_1/model,1.960165,2.2177858
output/mlm_4_sim_cse_1/model,0.31261432,-0.48821792
output/mlm_4_sim_cse_1/model,0.35871363,-0.3459337
output/mlm_4_sim_cse_1/model,1.0404806,-0.34273806
output/mlm_4_sim_cse_1/model,0.029443493,3.424624
output/mlm_4_sim_cse_1/model,-0.16367722,3.5163696
output/mlm_4_sim_cse_1/model,0.3588277,2.5346491
output/mlm_4_sim_cse_1/model,1.0633612,1.1501052
output/mlm_4_sim_cse_1/model,0.0345846,1.9960737
output/mlm_4_sim_cse_1/model,1.1338773,2.246332
output/mlm_4_sim_cse_1/model,0.6797099,1.997664
output/mlm_4_sim_cse_1/model,0.93729156,2.657088
output/mlm_4_sim_cse_1/model,1.6580789,0.8832185
output/mlm_4_sim_cse_1/model,1.4025222,-0.32547835
output/mlm_4_sim_cse_1/model,0.18298537,2.5436563
output/mlm_4_sim_cse_1/model,0.65669173,1.5838099
output/mlm_4_sim_cse_1/model,0.0351856,1.7222719
output/mlm_4_sim_cse_1/model,0.74597913,3.1065056
output/mlm_4_sim_cse_1/model,1.0980858,2.0450892
output/mlm_4_sim_cse_1/model,0.18267453,2.0551057
output/mlm_4_sim_cse_1/model,-0.3257335,3.130044
output/mlm_4_sim_cse_1/model,0.527774,2.115113
output/mlm_4_sim_cse_1/model,-0.028887147,1.8418053
output/mlm_4_sim_cse_1/model,0.01714759,1.7437775
output/mlm_4_sim_cse_1/model,-0.84555894,2.4066443
output/mlm_4_sim_cse_1/model,0.8398818,3.179983
output/mlm_4_sim_cse_1/model,0.23042294,2.032643
output/mlm_4_sim_cse_1/model,1.0679039,1.1970702
output/mlm_4_sim_cse_1/model,0.96499777,1.2741952
output/mlm_4_sim_cse_1/model,0.08263602,2.468794
output/mlm_4_sim_cse_1/model,1.0861135,2.3322034
output/mlm_4_sim_cse_1/model,0.024319556,2.4236226
output/mlm_4_sim_cse_1/model,0.8597626,1.7183042
output/mlm_4_sim_cse_1/model,0.07224732,3.5961404
output/mlm_4_sim_cse_1/model,1.7192531,0.91451466
output/mlm_4_sim_cse_1/model,0.65687644,0.6043643
output/mlm_4_sim_cse_1/model,0.95192057,3.1423273
output/mlm_4_sim_cse_1/model,0.9449074,1.6175548
output/mlm_4_sim_cse_1/model,0.5896658,1.4698935
output/mlm_4_sim_cse_1/model,1.2841336,-0.07233575
output/mlm_4_sim_cse_1/model,0.94883335,1.175068
output/mlm_4_sim_cse_1/model,0.74769014,2.1601903
output/mlm_4_sim_cse_1/model,-0.56644875,3.4351645
output/mlm_4_sim_cse_1/model,-0.00085971405,3.3078063
output/mlm_4_sim_cse_1/model,0.6571648,0.58045757
output/mlm_4_sim_cse_1/model,-0.44970202,2.4974473
output/mlm_4_sim_cse_1/model,0.15806696,1.361893
output/mlm_4_sim_cse_1/model,-0.3614116,2.5906656
output/mlm_4_sim_cse_1/model,0.5321527,2.2365754
output/mlm_4_sim_cse_1/model,0.92260396,1.9258991
output/mlm_4_sim_cse_1/model,0.10955162,2.0674043
output/mlm_4_sim_cse_1/model,0.6411898,-0.25684074
output/mlm_4_sim_cse_1/model,0.7673458,2.3796694
output/mlm_4_sim_cse_1/model,0.11993732,3.0125225
output/mlm_4_sim_cse_1/model,0.21338323,2.8753057
output/mlm_4_sim_cse_1/model,1.0959305,2.6610298
output/mlm_4_sim_cse_1/model,0.639454,1.7379673
output/mlm_4_sim_cse_1/model,0.77758354,3.2714033
output/mlm_4_sim_cse_1/model,0.83125985,-0.1055043
output/mlm_4_sim_cse_1/model,-0.14837027,2.114512
output/mlm_4_sim_cse_1/model,0.5533529,0.8724583
output/mlm_4_sim_cse_1/model,0.275776,2.3217463
output/mlm_4_sim_cse_1/model,-0.022386033,1.807524
output/mlm_4_sim_cse_1/model,0.8683943,-0.29502296
output/mlm_4_sim_cse_1/model,-0.2763729,3.920934
output/mlm_4_sim_cse_1/model,-0.049592644,1.7113149
output/mlm_4_sim_cse_1/model,2.1947398,2.3933287
output/mlm_4_sim_cse_1/model,0.09614735,3.206894
output/mlm_4_sim_cse_1/model,0.33720243,2.3812897
output/mlm_4_sim_cse_1/model,0.8629351,3.3570988
output/mlm_4_sim_cse_1/model,0.67857516,1.0925069
output/mlm_4_sim_cse_1/model,0.4472588,1.1792374
output/mlm_4_sim_cse_1/model,0.48587126,2.3825874
output/mlm_4_sim_cse_1/model,-0.038504615,2.2686753
output/mlm_4_sim_cse_1/model,0.6035712,2.6241632
output/mlm_4_sim_cse_1/model,0.33323586,-0.4596267
output/mlm_4_sim_cse_1/model,0.7991005,2.2851171
output/mlm_4_sim_cse_1/model,0.4646254,0.3182987
output/mlm_4_sim_cse_1/model,0.7264155,2.1268504
output/mlm_4_sim_cse_1/model,-0.16978511,2.6162338
output/mlm_4_sim_cse_1/model,-0.07599979,2.8548267
output/mlm_4_sim_cse_1/model,0.4489079,1.1826011
output/mlm_4_sim_cse_1/model,0.6069644,0.85070616
output/mlm_4_sim_cse_1/model,0.010049534,2.4300973
output/mlm_4_sim_cse_1/model,1.3784311,2.8854663
output/mlm_4_sim_cse_1/model,0.78468657,-0.11321418
output/mlm_4_sim_cse_1/model,1.0924637,1.7760314
output/mlm_4_sim_cse_1/model,0.57006663,0.9830277
output/mlm_4_sim_cse_1/model,-0.1649762,2.8759975
output/mlm_4_sim_cse_1/model,0.44684017,1.2489281
output/mlm_4_sim_cse_1/model,0.5138951,2.2785714
output/mlm_4_sim_cse_1/model,-0.2991291,2.270994
output/mlm_4_sim_cse_1/model,0.5759479,2.441477
output/mlm_4_sim_cse_1/model,0.98567224,3.2868476
output/mlm_4_sim_cse_1/model,0.1810673,1.3589774
output/mlm_4_sim_cse_1/model,-1.0804931,3.1019876
output/mlm_4_sim_cse_1/model,0.44319478,0.9272504
output/mlm_4_sim_cse_1/model,0.9387697,1.22017
output/mlm_4_sim_cse_1/model,-0.15335424,3.2485847
output/mlm_4_sim_cse_1/model,1.0157502,1.5362775
output/mlm_4_sim_cse_1/model,1.0816808,0.53954524
output/mlm_4_sim_cse_1/model,0.7305723,-0.1889949
output/mlm_4_sim_cse_1/model,0.55973476,2.538252
output/mlm_4_sim_cse_1/model,0.5889862,2.1739554
output/mlm_4_sim_cse_1/model,-0.24641776,2.1230726
output/mlm_4_sim_cse_1/model,0.28001365,1.7161086
output/mlm_4_sim_cse_1/model,0.17660083,1.1874712
output/mlm_4_sim_cse_1/model,0.9107273,2.0074155
output/mlm_4_sim_cse_1/model,0.21869758,1.769518
output/mlm_4_sim_cse_1/model,0.71375865,0.8810113
output/mlm_4_sim_cse_1/model,0.7913081,3.2649164
output/mlm_4_sim_cse_1/model,1.7411591,1.00452
output/mlm_4_sim_cse_1/model,0.431362,2.1679432
output/mlm_4_sim_cse_1/model,0.4199719,2.6995568
output/mlm_4_sim_cse_1/model,0.8683389,-0.28329107
output/mlm_4_sim_cse_1/model,1.6805403,0.8981164
output/mlm_4_sim_cse_1/model,0.12396544,2.6866212
output/mlm_4_sim_cse_1/model,1.3728973,-0.25731012
output/mlm_4_sim_cse_1/model,0.47016856,2.306077
output/mlm_4_sim_cse_1/model,0.44679052,0.28433123
output/mlm_4_sim_cse_1/model,0.97134125,1.2153075
output/mlm_4_sim_cse_1/model,1.2392801,2.45975
output/mlm_4_sim_cse_1/model,-0.23659907,3.6606715
output/mlm_4_sim_cse_1/model,0.8262535,2.7734733
output/mlm_4_sim_cse_1/model,1.4016113,2.6536076
output/mlm_4_sim_cse_1/model,0.2968994,1.9390663
output/mlm_4_sim_cse_1/model,0.9458511,2.543014
output/mlm_4_sim_cse_1/model,0.9580214,1.0660641
output/mlm_4_sim_cse_1/model,0.47102007,0.21782118
output/mlm_4_sim_cse_1/model,1.2024198,2.7442043
output/mlm_4_sim_cse_1/model,0.64574844,0.91212296
output/mlm_4_sim_cse_1/model,-0.28281,3.574843
output/mlm_4_sim_cse_1/model,0.0046262,3.2751124
output/mlm_4_sim_cse_1/model,-0.29486373,2.300593
output/mlm_4_sim_cse_1/model,0.4255607,0.1589583
output/mlm_4_sim_cse_1/model,0.21935019,1.6137633
output/mlm_4_sim_cse_1/model,0.5341979,2.4030836
output/mlm_4_sim_cse_1/model,1.5366913,2.765616
output/mlm_4_sim_cse_1/model,0.18939155,1.8821634
output/mlm_4_sim_cse_1/model,1.0716617,1.5221691
output/mlm_4_sim_cse_1/model,1.0978343,2.228782
output/mlm_4_sim_cse_1/model,0.5739124,1.5856881
output/mlm_4_sim_cse_1/model,-0.19022438,1.6380311
output/mlm_4_sim_cse_1/model,1.3634781,3.176055
output/mlm_4_sim_cse_1/model,1.1250066,-0.51822746
output/mlm_4_sim_cse_1/model,-0.11477045,2.789714
output/mlm_4_sim_cse_1/model,1.0821699,2.38582
output/mlm_4_sim_cse_1/model,0.63950074,2.7933326
output/mlm_4_sim_cse_1/model,0.8286908,2.2275796
output/mlm_4_sim_cse_1/model,1.6664051,0.8968697
output/mlm_4_sim_cse_1/model,-0.13550772,2.3740933
output/mlm_4_sim_cse_1/model,0.0383548,1.6911752
output/mlm_4_sim_cse_1/model,0.5286691,2.0755455
output/mlm_4_sim_cse_1/model,1.0103014,2.7890275
output/mlm_4_sim_cse_1/model,-0.3897184,3.6425948
output/mlm_4_sim_cse_1/model,0.86808354,2.0365837
output/mlm_4_sim_cse_1/model,0.6882355,0.20860454
output/mlm_4_sim_cse_1/model,0.080535226,1.6614041
output/mlm_4_sim_cse_1/model,0.86611134,0.7734214
output/mlm_4_sim_cse_1/model,-0.4993589,3.1686196
output/mlm_4_sim_cse_1/model,-0.12543063,0.43937972
output/mlm_4_sim_cse_1/model,0.81340015,1.9410181
output/mlm_4_sim_cse_1/model,0.90594256,-0.11294745
output/mlm_4_sim_cse_1/model,1.0407557,2.2204561
output/mlm_4_sim_cse_1/model,0.80970347,2.161214
output/mlm_4_sim_cse_1/model,-0.22107333,2.5340898
output/mlm_4_sim_cse_1/model,0.32167745,1.1781405
output/mlm_4_sim_cse_1/model,0.76976866,1.9698018
output/mlm_4_sim_cse_1/model,-0.40646645,2.9395628
output/mlm_4_sim_cse_1/model,1.4721273,0.7508381
output/mlm_4_sim_cse_1/model,0.34809014,2.451749
output/mlm_4_sim_cse_1/model,0.98185354,2.3729212
output/mlm_4_sim_cse_1/model,0.2562444,2.4886415
output/mlm_4_sim_cse_1/model,1.2356838,2.13678
output/mlm_4_sim_cse_1/model,-0.16217066,2.6538324
output/mlm_4_sim_cse_1/model,1.0171536,-0.21810414
output/mlm_4_sim_cse_1/model,0.3694434,0.9864463
output/mlm_4_sim_cse_1/model,0.37024674,-0.46390298
output/mlm_4_sim_cse_1/model,0.8844124,1.8641641
output/mlm_4_sim_cse_1/model,0.20898825,1.3886075
output/mlm_4_sim_cse_1/model,0.21583481,-0.22708054
output/mlm_4_sim_cse_1/model,0.8567417,2.1545377
output/mlm_4_sim_cse_1/model,-0.08188839,2.4986398
output/mlm_4_sim_cse_1/model,1.0417253,2.2914433
output/mlm_4_sim_cse_1/model,-0.21076396,2.236576
output/mlm_4_sim_cse_1/model,1.3142279,2.1371148
output/mlm_4_sim_cse_1/model,0.060846515,2.4778435
output/mlm_4_sim_cse_1/model,0.82727623,2.3111892
output/mlm_4_sim_cse_1/model,-0.20582424,2.5136733
output/mlm_4_sim_cse_1/model,0.5931345,2.3022454
output/mlm_4_sim_cse_1/model,0.84847677,3.3964195
output/mlm_4_sim_cse_1/model,-0.009386005,2.8107169
output/mlm_4_sim_cse_1/model,-0.09570433,2.1673515
output/mlm_4_sim_cse_1/model,1.1399426,2.5274482
output/mlm_4_sim_cse_1/model,-0.1630269,2.304655
output/mlm_4_sim_cse_1/model,0.1234894,2.0068538
output/mlm_4_sim_cse_1/model,0.7391991,2.5573244
output/mlm_4_sim_cse_1/model,0.14882801,2.1264086
output/mlm_4_sim_cse_1/model,0.4911871,0.13400641
output/mlm_4_sim_cse_1/model,0.35170305,1.1971365
output/mlm_4_sim_cse_1/model,1.1332953,1.4738402
output/mlm_4_sim_cse_1/model,-0.04842398,1.6813622
output/mlm_4_sim_cse_1/model,0.88658977,1.9977477
output/mlm_4_sim_cse_1/model,0.5268677,0.2409483
output/mlm_4_sim_cse_1/model,0.99244374,3.0388217
output/mlm_4_sim_cse_1/model,0.9038696,2.4108438
output/mlm_4_sim_cse_1/model,0.74170786,2.8952088
output/mlm_4_sim_cse_1/model,0.30967993,1.2939875
output/mlm_4_sim_cse_1/model,0.43950552,2.2464871
output/mlm_4_sim_cse_1/model,0.10989531,1.9318078
output/mlm_4_sim_cse_1/model,0.84983045,3.4086642
output/mlm_4_sim_cse_1/model,0.18807213,2.0101006
output/mlm_4_sim_cse_1/model,0.82415503,1.5580789
output/mlm_4_sim_cse_1/model,0.039064724,1.7008675
output/mlm_4_sim_cse_1/model,1.3461522,-0.27879363
output/mlm_4_sim_cse_1/model,-0.071862444,1.699266
output/mlm_4_sim_cse_1/model,1.0464203,-0.31635144
output/mlm_4_sim_cse_1/model,0.33430532,-0.25779748
output/mlm_4_sim_cse_1/model,0.46086308,1.8584476
output/mlm_4_sim_cse_1/model,0.8112446,1.6306322
output/mlm_4_sim_cse_1/model,1.5571336,1.2039409
output/mlm_4_sim_cse_1/model,1.0982976,3.4433906
output/mlm_4_sim_cse_1/model,0.32173923,1.4975886
output/mlm_4_sim_cse_1/model,1.5516616,0.8680869
output/mlm_4_sim_cse_1/model,0.78535575,-0.16899818
output/mlm_4_sim_cse_1/model,1.0889715,1.2242423
output/mlm_4_sim_cse_1/model,0.33370236,-0.3874614
output/mlm_4_sim_cse_1/model,-1.2825648,2.1213162
output/mlm_4_sim_cse_1/model,0.1972435,2.2127497
output/mlm_4_sim_cse_1/model,1.0962132,2.7017024
output/mlm_4_sim_cse_1/model,0.25839168,0.015297211
output/mlm_4_sim_cse_1/model,0.301534,1.5778095
output/mlm_4_sim_cse_1/model,0.77208924,-0.52910537
output/mlm_4_sim_cse_1/model,1.009413,-0.20301057
output/mlm_4_sim_cse_1/model,1.1633651,2.184524
output/mlm_4_sim_cse_1/model,1.092063,2.3905878
output/mlm_4_sim_cse_1/model,-0.19576824,2.5247176
output/mlm_4_sim_cse_1/model,1.0955839,0.40313864
